cik,name,tickers,exchanges,entity_type,sic,state_of_incorporation,filing_date,report_date,url,file_size_in_bytes,download_success,download_error,word_count,report_year,original_row_number,reason_type,dedup_action,dedup_rule,accession_number
0001807634,Santander Drive Auto Receivables Trust 2020-1,,,operating,6189.0,DE,2024-03-29,2023-12-31,https://www.sec.gov/Archives/edgar/data/1807634/000119312524081450/d778364d10k.htm,240019,True,,2709.0,2023,155866,,kept,kept_unflagged_or_reason1,0001193125-24-081450
0000820901,ARETE INDUSTRIES INC,,,operating,1311.0,CO,2017-12-01,2016-12-31,https://www.sec.gov/Archives/edgar/data/820901/000107997317000715/arete_10k-123116.htm,23823941,True,,42450.0,2016,30024,,kept,kept_unflagged_or_reason1,0001079973-17-000715
0001688126,Crypto Co,CRCW,OTC,operating,7374.0,NV,2023-04-17,2022-12-31,https://www.sec.gov/Archives/edgar/data/1688126/000149315223012450/form10-k.htm,187043815,True,,21673.0,2022,149444,,kept,kept_unflagged_or_reason1,0001493152-23-012450
0001090425,LAMAR ADVERTISING CO/NEW,LAMR,Nasdaq,operating,6798.0,DE,2013-02-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/1090425/000119312513084458/d446463d10k.htm,11882512,True,,48711.0,2012,69167,,kept,kept_unflagged_or_reason1,0001193125-13-084458
0001253710,"CANO PETROLEUM, INC",,,operating,1311.0,,2009-09-28,2009-06-30,https://www.sec.gov/Archives/edgar/data/1253710/000104746909008587/a2194726z10-k.htm,1655031,True,,71210.0,2009,86731,,kept,kept_unflagged_or_reason1,0001047469-09-008587
0001419521,Hatteras Financial Corp,,,operating,6798.0,,2015-02-24,2014-12-31,https://www.sec.gov/Archives/edgar/data/1419521/000156459015000884/hts-10k_20141231.htm,28431311,True,,55982.0,2014,117934,,kept,kept_unflagged_or_reason1,0001564590-15-000884
0000350524,"SOMERSET INTERNATIONAL GROUP,INC.",,,operating,3669.0,DE,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/350524/000121390010001129/f10k2009_somerset.htm,807015,True,,14032.0,2009,16000,,kept,kept_unflagged_or_reason1,0001213900-10-001129
0001452164,"Beta Music Group, Inc.",,,operating,3652.0,FL,2014-04-14,2013-12-31,https://www.sec.gov/Archives/edgar/data/1452164/000158069514000181/bmg10k123113.htm,797393,True,,30002.0,2013,123324,,kept,kept_unflagged_or_reason1,0001580695-14-000181
0001353489,Redhawk Energy Corp,,,operating,9995.0,,2009-01-27,2008-12-31,https://www.sec.gov/Archives/edgar/data/1353489/000121390009000163/f10k2008_hsm.htm,734065,True,,7314.0,2008,103686,,kept,kept_unflagged_or_reason1,0001213900-09-000163
0000811671,STERLING FINANCIAL CORP /PA/,,,operating,6021.0,PA,2005-03-30,2004-12-31,https://www.sec.gov/Archives/edgar/data/811671/000089322005000706/w06833ke10vk.htm,1623094,True,,43800.0,2004,28538,,kept,kept_unflagged_or_reason1,0000893220-05-000706
0000738214,"AEMETIS, INC",AMTX,Nasdaq,operating,2860.0,NV,2023-03-09,2022-12-31,https://www.sec.gov/Archives/edgar/data/738214/000143774923005872/amtx20221231_10k.htm,13071392,True,,68898.0,2022,21679,,kept,kept_unflagged_or_reason1,0001437749-23-005872
0001812807,BMW Vehicle Owner Trust 2020-A,,,operating,6189.0,,2022-03-25,2021-12-31,https://www.sec.gov/Archives/edgar/data/1812807/000092963822000654/a10k.htm,233983,True,,3079.0,2021,156095,,kept,kept_unflagged_or_reason1,0000929638-22-000654
0000859222,"BAY BANCORP, INC.",,,operating,6022.0,MD,2017-04-05,2016-12-31,https://www.sec.gov/Archives/edgar/data/859222/000155837017002457/bybk-20161231x10k.htm,34459652,True,,68795.0,2016,34676,,kept,kept_unflagged_or_reason1,0001558370-17-002457
0000042284,WHITEMARK HOMES INC,,,operating,1531.0,CO,2012-05-09,2011-12-31,https://www.sec.gov/Archives/edgar/data/42284/000107997312000332/wtmk_10k-123111.htm,662663,True,,11233.0,2011,5305,,kept,kept_unflagged_or_reason1,0001079973-12-000332
0001350421,HK EBUS Corp,,,operating,1381.0,,2011-09-16,2011-05-31,https://www.sec.gov/Archives/edgar/data/1350421/000107878211002716/viper10k053111.htm,475093,True,,19004.0,2011,103224,,kept,kept_unflagged_or_reason1,0001078782-11-002716
0000841543,GEN RX INC,,,operating,6770.0,NY,2005-04-14,2002-12-31,https://www.sec.gov/Archives/edgar/data/841543/000110465905016451/a05-6367_310k.htm,277124,True,,10279.0,2002,32385,,kept,kept_unflagged_or_reason1,0001104659-05-016451
0001175609,"CAVIUM, INC.",,,operating,3674.0,DE,2015-03-02,2014-12-31,https://www.sec.gov/Archives/edgar/data/1175609/000156459015001206/cavm-10k_20141231.htm,20983043,True,,50094.0,2014,82588,,kept,kept_unflagged_or_reason1,0001564590-15-001206
0001101268,"Purple Communications, Inc.",,,operating,4812.0,DE,2004-03-10,2003-12-31,https://www.sec.gov/Archives/edgar/data/1101268/000089109204001219/e17167_10k.txt,402219,True,,32233.0,2003,71676,,kept,kept_unflagged_or_reason1,0000891092-04-001219
0001363829,Enstar Group LTD,,,operating,6331.0,D0,2023-03-01,2022-12-31,https://www.sec.gov/Archives/edgar/data/1363829/000136382923000020/esgr-20221231.htm,77520529,True,,131109.0,2022,105812,,kept,kept_unflagged_or_reason1,0001363829-23-000020
0001833590,WF Card Funding LLC,,,operating,6189.0,DE,2025-03-25,2024-12-31,https://www.sec.gov/Archives/edgar/data/1833590/000119312525062366/d842308d10k.htm,501826,True,,3867.0,2024,157711,,kept,kept_unflagged_or_reason1,0001193125-25-062366
0001179550,"Navient Credit Funding, LLC",,,operating,6189.0,,2004-03-30,2003-12-31,https://www.sec.gov/Archives/edgar/data/1179550/000104746904009991/a2130728z10-k.htm,108440,True,,1737.0,2003,83269,,kept,kept_unflagged_or_reason1,0001047469-04-009991
0001551510,"Revel AC, Inc.",,,operating,7011.0,DE,2013-05-07,2012-12-31,https://www.sec.gov/Archives/edgar/data/1551510/000119312513203682/d466493d10k.htm,6018633,True,,63947.0,2012,135126,,kept,kept_unflagged_or_reason1,0001193125-13-203682
0001334589,Plyzer Technologies Inc.,,,operating,1000.0,,2018-07-12,2018-03-31,https://www.sec.gov/Archives/edgar/data/1334589/000139390518000218/plyz_10k.htm,2319501,True,,16184.0,2018,100292,,kept,kept_unflagged_or_reason1,0001393905-18-000218
0000863110,ARTESIAN RESOURCES CORP,ARTNA|ARTNB,Nasdaq|OTC,operating,4941.0,DE,2012-03-15,2011-12-31,https://www.sec.gov/Archives/edgar/data/863110/000086311012000009/file10k.htm,6291092,True,,49231.0,2011,35224,,kept,kept_unflagged_or_reason1,0000863110-12-000009
0001395191,PRINCIPAL LIFE INCOME FUNDINGS TRUST 2007-33,,,operating,6321.0,DE,2008-03-31,2007-12-31,https://www.sec.gov/Archives/edgar/data/1395191/000095013708004721/c2512733e10vk.htm,113770,True,,2204.0,2007,112938,,kept,kept_unflagged_or_reason1,0000950137-08-004721
0000877212,ZEBRA TECHNOLOGIES CORP,ZBRA,Nasdaq,operating,3560.0,,2025-02-13,2024-12-31,https://www.sec.gov/Archives/edgar/data/877212/000087721225000027/zbra-20241231.htm,15144558,True,,45604.0,2024,37279,,kept,kept_unflagged_or_reason1,0000877212-25-000027
0001517175,"Chefs' Warehouse, Inc.",CHEF,Nasdaq,operating,5141.0,DE,2018-03-09,2017-12-29,https://www.sec.gov/Archives/edgar/data/1517175/000162828018003044/chef-12292017x10k.htm,9307503,True,,52938.0,2017,131167,,kept,kept_unflagged_or_reason1,0001628280-18-003044
0001381778,Bear Stearns Mortgage Funding Trust 2006-SL5,,,operating,6189.0,DE,2007-03-30,2006-12-31,https://www.sec.gov/Archives/edgar/data/1381778/000113699907000587/bsmf6sl5_10k.htm,533460,True,,2120.0,2006,109946,,kept,kept_unflagged_or_reason1,0001136999-07-000587
0001225210,CHL MORTGAGE PASS THROUGH TRUST 2003-J3,,,operating,6189.0,DE,2004-03-29,2003-12-31,https://www.sec.gov/Archives/edgar/data/1225210/000090514804001919/efc4-0697_5523559form10k.txt,26031,True,,1588.0,2003,85590,,kept,kept_unflagged_or_reason1,0000905148-04-001919
0001217234,"CareDx, Inc.",CDNA,Nasdaq,operating,8071.0,DE,2023-02-27,2022-12-31,https://www.sec.gov/Archives/edgar/data/1217234/000121723423000046/cdna-20221231.htm,12879618,True,,87486.0,2022,85015,,kept,kept_unflagged_or_reason1,0001217234-23-000046
0001386164,CERES ABINGDON L.P.,,,operating,6221.0,NY,2015-03-30,2014-12-31,https://www.sec.gov/Archives/edgar/data/1386164/000119312515111429/d867419d10k.htm,3966022,True,,42466.0,2014,111076,,kept,kept_unflagged_or_reason1,0001193125-15-111429
0001085476,CHARTER COMMUNICATIONS HOLDINGS LLC,,,operating,4841.0,,2004-03-25,2003-12-31,https://www.sec.gov/Archives/edgar/data/1085476/000095013704002194/c84011e10vk.htm,1572044,True,,104789.0,2003,68094,,kept,kept_unflagged_or_reason1,0000950137-04-002194
0000005513,Unum Group,UNM|UNMA,NYSE|NYSE,operating,6321.0,DE,2022-02-25,2021-12-31,https://www.sec.gov/Archives/edgar/data/5513/000000551322000030/unm-20211231.htm,37085607,True,,125503.0,2021,616,,kept,kept_unflagged_or_reason1,0000005513-22-000030
0000895040,GULFTERRA ENERGY PARTNERS L P,,,operating,4922.0,DE,2004-03-15,2003-12-31,https://www.sec.gov/Archives/edgar/data/895040/000095012904001271/h10727e10vk.txt,2793278,True,,99242.0,2003,41477,,kept,kept_unflagged_or_reason1,0000950129-04-001271
0001496099,New Mountain Finance Corp,NMFC|NMFCZ,Nasdaq|Nasdaq,operating,,X1,2021-02-24,2020-12-31,https://www.sec.gov/Archives/edgar/data/1496099/000149609921000003/nmfc-12312020x10k.htm,8893070,True,,141771.0,2020,128170,,kept,kept_unflagged_or_reason1,0001496099-21-000003
0000085704,"HARRIS TEETER SUPERMARKETS, INC.",,,operating,5411.0,NC,2003-12-09,2003-09-28,https://www.sec.gov/Archives/edgar/data/85704/000095014403013556/g86231e10vk.htm,844881,True,,28893.0,2003,10325,,kept,kept_unflagged_or_reason1,0000950144-03-013556
0001093546,STONEPATH GROUP INC,,,operating,4731.0,DE,2005-04-01,2004-12-31,https://www.sec.gov/Archives/edgar/data/1093546/000095011605001243/ten-k.txt,538925,True,,56944.0,2004,69724,,kept,kept_unflagged_or_reason1,0000950116-05-001243
0001803858,Wells Fargo Commercial Mortgage Trust 2020-C56,,,operating,6189.0,NC,2025-03-14,2024-12-31,https://www.sec.gov/Archives/edgar/data/1803858/000188852425004645/wcm20c56_10k-2024.htm,16881371,True,,10253.0,2024,155704,,kept,kept_unflagged_or_reason1,0001888524-25-004645
0001085776,LIBERATE TECHNOLOGIES,,,operating,7372.0,DE,2004-08-16,2004-05-31,https://www.sec.gov/Archives/edgar/data/1085776/000104746904026538/a2141832z10-k.htm,1082120,True,,54021.0,2004,68170,,kept,kept_unflagged_or_reason1,0001047469-04-026538
0001169638,MERISTAR HOSPITALITY FINANCE CORP II,,,operating,,DE,2005-03-16,2004-12-31,https://www.sec.gov/Archives/edgar/data/1169638/000119312505052390/d10k.htm,8581254,True,,55094.0,2004,81202,,kept,kept_unflagged_or_reason1,0001193125-05-052390
0000026076,CUBIC CORP /DE/,,,operating,3829.0,DE,2007-12-06,2007-09-30,https://www.sec.gov/Archives/edgar/data/26076/000110465907087201/a07-30699_110k.htm,1882950,True,,29645.0,2007,3322,,kept,kept_unflagged_or_reason1,0001104659-07-087201
0001459200,"Alarm.com Holdings, Inc.",ALRM,Nasdaq,operating,7372.0,DE,2020-02-26,2019-12-31,https://www.sec.gov/Archives/edgar/data/1459200/000145920020000005/alarmcom10-kdecember31.htm,17462737,True,,89570.0,2019,123926,,kept,kept_unflagged_or_reason1,0001459200-20-000005
0001060755,RIDGEWOOD ELECTRIC POWER TRUST V,,,operating,4911.0,DE,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/1060755/000121465910000923/b31810310k.htm,770052,True,,17080.0,2009,63276,,kept,kept_unflagged_or_reason1,0001214659-10-000923
0000039677,"AV Homes, Inc.",,,operating,1531.0,DE,2014-03-17,2013-12-31,https://www.sec.gov/Archives/edgar/data/39677/000144530514001069/avhomes201310k.htm,11899001,True,,43987.0,2013,5077,,kept,kept_unflagged_or_reason1,0001445305-14-001069
0000033533,ESPEY MFG & ELECTRONICS CORP,ESP,NYSE,operating,3679.0,NY,2016-09-12,2016-06-30,https://www.sec.gov/Archives/edgar/data/33533/000117494716003138/form10k-16338_esp.htm,3214798,True,,15615.0,2016,4307,,kept,kept_unflagged_or_reason1,0001174947-16-003138
0001559484,"Resource REIT, Inc.",,,operating,6798.0,MD,2020-03-20,2019-12-31,https://www.sec.gov/Archives/edgar/data/1559484/000156459020011997/ck0001559484-10k_20191231.htm,15825630,True,,53338.0,2019,136180,,kept,kept_unflagged_or_reason1,0001564590-20-011997
0001375618,"Amazing Energy Oil & Gas, Co.",,,operating,1311.0,NV,2010-03-24,2009-12-31,https://www.sec.gov/Archives/edgar/data/1375618/000105291810000089/gcmn10kmar2310.htm,7757324,True,,28216.0,2009,108564,,kept,kept_unflagged_or_reason1,0001052918-10-000089
0001256337,WAMU MORTGAGE PASS THROUGH CER SER 2003-AR8,,,operating,6189.0,DE,2005-03-30,2004-12-31,https://www.sec.gov/Archives/edgar/data/1256337/000127727705000402/form10k077.txt,14187,True,,1065.0,2004,86868,,kept,kept_unflagged_or_reason1,0001277277-05-000402
0001346988,"VeruTEK Technologies, Inc.",,,operating,4955.0,DE,2009-03-27,2008-12-31,https://www.sec.gov/Archives/edgar/data/1346988/000101376209000521/form10k.htm,2004175,True,,40995.0,2008,102637,,kept,kept_unflagged_or_reason1,0001013762-09-000521
0000858452,TRANSCEND SERVICES INC,,,operating,7389.0,DE,2011-03-15,2010-12-31,https://www.sec.gov/Archives/edgar/data/858452/000119312511067271/d10k.htm,1270592,True,,41129.0,2010,34532,,kept,kept_unflagged_or_reason1,0001193125-11-067271
0000895541,DEARBORN BANCORP INC /MI/,,,operating,6022.0,MI,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/895541/000095012310030553/k49058e10vk.htm,1230710,True,,15807.0,2009,41680,,kept,kept_unflagged_or_reason1,0000950123-10-030553
0000866706,ESCO TECHNOLOGIES INC,ESE,NYSE,operating,3669.0,MO,2019-11-29,2019-09-30,https://www.sec.gov/Archives/edgar/data/866706/000110465919068679/ese-20180930x10k30c48b.htm,12237001,True,,43274.0,2019,35765,,kept,kept_unflagged_or_reason1,0001104659-19-068679
0001252849,"COLUMBIA PROPERTY TRUST, INC.",,,operating,6798.0,MD,2016-02-11,2015-12-31,https://www.sec.gov/Archives/edgar/data/1252849/000125284916000191/cxp10-k2015.htm,20294970,True,,52682.0,2015,86653,,kept,kept_unflagged_or_reason1,0001252849-16-000191
0000909109,PHILADELPHIA CONSOLIDATED HOLDING CORP,,,operating,6331.0,PA,2003-03-31,2002-12-31,https://www.sec.gov/Archives/edgar/data/909109/000089322003000511/w84885e10vk.txt,486148,True,,35944.0,2002,43304,,kept,kept_unflagged_or_reason1,0000893220-03-000511
0000727892,RIVERSOURCE LIFE INSURANCE CO,,,investment,6311.0,MN,2003-03-28,2002-12-31,https://www.sec.gov/Archives/edgar/data/727892/000082002703000237/ids2003-10k.txt,212429,True,,24399.0,2002,20754,,kept,kept_unflagged_or_reason1,0000820027-03-000237
0001385025,"Washington Mutual Mortgage Pass-Through Certificates, WMALT Series 2007-1",,,operating,6189.0,DE,2008-03-28,2007-12-31,https://www.sec.gov/Archives/edgar/data/1385025/000127727708000152/form10kwmalt_20071.htm,517223,True,,3736.0,2007,110798,,kept,kept_unflagged_or_reason1,0001277277-08-000152
0001173489,CEVA INC,CEVA,Nasdaq,operating,7370.0,DE,2011-03-15,2010-12-31,https://www.sec.gov/Archives/edgar/data/1173489/000095012311025581/c14007e10vk.htm,1006420,True,,46991.0,2010,82117,,kept,kept_unflagged_or_reason1,0000950123-11-025581
0001171159,PACKAGING DYNAMICS CORP,,,operating,3089.0,DE,2006-03-20,2005-12-31,https://www.sec.gov/Archives/edgar/data/1171159/000095013706003299/c03548e10vk.htm,1280754,True,,39053.0,2005,81592,,kept,kept_unflagged_or_reason1,0000950137-06-003299
0000814046,ALP LIQUIDATING TRUST,,,operating,1531.0,DE,2007-04-02,2006-12-31,https://www.sec.gov/Archives/edgar/data/814046/000089262607000062/alp_10k.txt,176623,True,,21873.0,2006,29133,,kept,kept_unflagged_or_reason1,0000892626-07-000062
0001643301,"Avenir Wellness Solutions, Inc.",,,operating,2834.0,DE,2019-04-01,2018-12-31,https://www.sec.gov/Archives/edgar/data/1643301/000147793219001369/curr_10k.htm,6149029,True,,54352.0,2018,145819,,kept,kept_unflagged_or_reason1,0001477932-19-001369
0000003453,"Matson, Inc.",MATX,NYSE,operating,4400.0,HI,2020-02-28,2019-12-31,https://www.sec.gov/Archives/edgar/data/3453/000155837020001757/matx-20191231x10kddf34b.htm,20221776,True,,47175.0,2019,296,,kept,kept_unflagged_or_reason1,0001558370-20-001757
0001144215,ACUITY INC. (DE),AYI,NYSE,operating,3640.0,DE,2016-10-27,2016-08-31,https://www.sec.gov/Archives/edgar/data/1144215/000114421516000287/ayi-2016831x10k.htm,18448392,True,,50466.0,2016,78238,,kept,kept_unflagged_or_reason1,0001144215-16-000287
0000081157,PGI INC,,,operating,6500.0,FL,2011-03-21,2010-12-31,https://www.sec.gov/Archives/edgar/data/81157/000106880011000034/pgi10k.htm,850487,True,,12376.0,2010,9982,,kept,kept_unflagged_or_reason1,0001068800-11-000034
0001549145,"BLUE BIOFUELS, INC.",BIOF,OTC,operating,2860.0,NV,2016-04-13,2015-12-31,https://www.sec.gov/Archives/edgar/data/1549145/000120677416005418/alliancebioenergy_10k.htm,4892712,True,,33251.0,2015,134836,,kept,kept_unflagged_or_reason1,0001206774-16-005418
0000913144,RENAISSANCERE HOLDINGS LTD,RNR|RNR-PF|RNR-PG,NYSE|NYSE|NYSE,operating,6331.0,D0,2016-02-19,2015-12-31,https://www.sec.gov/Archives/edgar/data/913144/000162828016011447/rnr201510-k.htm,45375165,True,,142768.0,2015,44368,,kept,kept_unflagged_or_reason1,0001628280-16-011447
0001354942,"NewCardio, Inc.",,,operating,3845.0,DE,2010-02-24,2009-12-31,https://www.sec.gov/Archives/edgar/data/1354942/000101376210000418/form10k.htm,3058048,True,,44430.0,2009,104141,,kept,kept_unflagged_or_reason1,0001013762-10-000418
0001080657,"Presidio Property Trust, Inc.",SQFT|SQFTP|SQFTW,Nasdaq|Nasdaq|Nasdaq,operating,6798.0,MD,2012-03-28,2011-12-31,https://www.sec.gov/Archives/edgar/data/1080657/000138713112000896/netreit-10k_123111.htm,6865140,True,,60567.0,2011,66820,,kept,kept_unflagged_or_reason1,0001387131-12-000896
0000073309,NUCOR CORP,NUE,NYSE,operating,3312.0,DE,2020-02-28,2019-12-31,https://www.sec.gov/Archives/edgar/data/73309/000156459020007794/nue-10k_20191231.htm,19609133,True,,47165.0,2019,8796,,kept,kept_unflagged_or_reason1,0001564590-20-007794
0001496383,Ilustrato Pictures International Inc.,ILUS,,operating,3711.0,NV,2023-04-10,2022-12-31,https://www.sec.gov/Archives/edgar/data/1496383/000166357723000157/ilus10k123122.htm,46268470,True,,51121.0,2022,128210,,kept,kept_unflagged_or_reason1,0001663577-23-000157
0000278166,"CAVCO INDUSTRIES, INC.",CVCO,Nasdaq,operating,2451.0,DE,2004-05-24,2004-03-31,https://www.sec.gov/Archives/edgar/data/278166/000095015304001296/p69164e10vk.htm,860998,True,,27008.0,2004,14485,,kept,kept_unflagged_or_reason1,0000950153-04-001296
0000033185,EQUIFAX INC,EFX,NYSE,operating,7320.0,GA,2025-02-20,2024-12-31,https://www.sec.gov/Archives/edgar/data/33185/000003318525000025/efx-20241231.htm,17198712,True,,69820.0,2024,4264,,kept,kept_unflagged_or_reason1,0000033185-25-000025
0000018169,DOLE FOOD CO INC,,,operating,100.0,NC,2010-03-25,2010-01-02,https://www.sec.gov/Archives/edgar/data/18169/000095012310028256/v55481e10vk.htm,2617125,True,,78306.0,2010,2135,,kept,kept_unflagged_or_reason1,0000950123-10-028256
0001066797,SCOTIA PACIFIC CO LLC,,,operating,800.0,DE,2004-03-30,2003-12-31,https://www.sec.gov/Archives/edgar/data/1066797/000090042104000009/scotia_10k-2003.htm,417270,True,,23376.0,2003,64505,,kept,kept_unflagged_or_reason1,0000900421-04-000009
0000875623,SPARTA INC /DE,,,operating,8711.0,DE,2004-03-12,2003-12-28,https://www.sec.gov/Archives/edgar/data/875623/000095013704001794/a97063e10vk.htm,622065,True,,28056.0,2003,37101,,kept,kept_unflagged_or_reason1,0000950137-04-001794
0001385662,RIDGEWOOD ENERGY V FUND LLC,,,operating,1382.0,DE,2013-03-14,2012-12-31,https://www.sec.gov/Archives/edgar/data/1385662/000121465913001432/v3813210k.htm,4340714,True,,20636.0,2012,110951,,kept,kept_unflagged_or_reason1,0001214659-13-001432
0001488638,"MBG Holdings, Inc.",,,operating,5090.0,NV,2012-04-13,2011-12-31,https://www.sec.gov/Archives/edgar/data/1488638/000112178112000123/posi10k123111.htm,1247405,True,,9809.0,2011,127082,,kept,kept_unflagged_or_reason1,0001121781-12-000123
0000789019,MICROSOFT CORP,MSFT,Nasdaq,operating,7372.0,WA,2021-07-29,2021-06-30,https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/msft-10k_20210630.htm,26907098,True,,53455.0,2021,25621,,kept,kept_unflagged_or_reason1,0001564590-21-039151
0001649096,Clipper Realty Inc.,CLPR,NYSE,operating,6798.0,MD,2021-03-16,2020-12-31,https://www.sec.gov/Archives/edgar/data/1649096/000143774921006192/clpr20201231_10k.htm,9834250,True,,56406.0,2020,146324,,kept,kept_unflagged_or_reason1,0001437749-21-006192
0000103730,VISHAY INTERTECHNOLOGY INC,VSH,NYSE,operating,3670.0,DE,2013-02-20,2012-12-31,https://www.sec.gov/Archives/edgar/data/103730/000010373013000009/vishayintertech_10k.htm,23007464,True,,64562.0,2012,12783,,kept,kept_unflagged_or_reason1,0000103730-13-000009
0001090507,MEDIS TECHNOLOGIES LTD,,,operating,3845.0,DE,2004-03-11,2003-12-31,https://www.sec.gov/Archives/edgar/data/1090507/000110465904006999/a04-3153_110k.htm,1575478,True,,35374.0,2003,69183,,kept,kept_unflagged_or_reason1,0001104659-04-006999
0001551623,VOLKSWAGEN AUTO LEASE TRUST 2012-A,,,operating,6189.0,DE,2013-03-28,2012-12-31,https://www.sec.gov/Archives/edgar/data/1551623/000119312513131090/d508976d10k.htm,147369,True,,1969.0,2012,135127,,kept,kept_unflagged_or_reason1,0001193125-13-131090
0001176264,BANK OF AMERICA MORTGAGE SEC INC MOR PA TH CERT SER 2002-F,,,operating,6189.0,DE,2003-03-31,2002-12-31,https://www.sec.gov/Archives/edgar/data/1176264/000107178703000365/boa02f_10k2002.txt,21728,True,,2028.0,2002,82665,,kept,kept_unflagged_or_reason1,0001071787-03-000365
0000878079,BON TON STORES INC,,,operating,5311.0,PA,2008-04-16,2008-02-02,https://www.sec.gov/Archives/edgar/data/878079/000089322008001087/w49957e10vk.htm,2010408,True,,43377.0,2008,37377,,kept,kept_unflagged_or_reason1,0000893220-08-001087
0000707511,REGENERX BIOPHARMACEUTICALS INC,,,operating,2834.0,DE,2017-03-29,2016-12-31,https://www.sec.gov/Archives/edgar/data/707511/000114420417017360/v462305_10k.htm,5955865,True,,52366.0,2016,18036,,kept,kept_unflagged_or_reason1,0001144204-17-017360
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,,,operating,7370.0,DE,2023-03-02,2022-12-31,https://www.sec.gov/Archives/edgar/data/1842718/000184271823000005/ias-20221231.htm,12822548,True,,73555.0,2022,158328,,kept,kept_unflagged_or_reason1,0001842718-23-000005
0001856365,Finwise Bancorp,FINW,Nasdaq,operating,6022.0,UT,2022-03-30,2021-12-31,https://www.sec.gov/Archives/edgar/data/1856365/000114036122011928/brhc10035698_10k.htm,2839695,True,,77766.0,2021,159189,,kept,kept_unflagged_or_reason1,0001140361-22-011928
0000049648,IDAHO POWER CO,,,operating,4911.0,ID,2025-02-20,2024-12-31,https://www.sec.gov/Archives/edgar/data/49648/000105787725000014/ida-20241231.htm,23842170,True,,93619.0,2024,5955,,kept,kept_unflagged_or_reason1,0001057877-25-000014
0001062379,KEYSPAN CORP,,,operating,4924.0,NY,2006-02-28,2005-12-31,https://www.sec.gov/Archives/edgar/data/1062379/000106237906000021/ks10k-yrend2005.txt,813995,True,,94156.0,2005,63634,,kept,kept_unflagged_or_reason1,0001062379-06-000021
0000022252,COMARCO INC,,,operating,3663.0,CA,2017-05-01,2017-01-31,https://www.sec.gov/Archives/edgar/data/22252/000143774917007521/cmro20170131_10k.htm,4626717,True,,20737.0,2017,2776,,kept,kept_unflagged_or_reason1,0001437749-17-007521
0000894537,"BRIGHTEC, INC",,,operating,3081.0,NV,2009-04-15,2008-12-31,https://www.sec.gov/Archives/edgar/data/894537/000101905609000455/brightec_k08.htm,522799,True,,28038.0,2008,41342,,kept,kept_unflagged_or_reason1,0001019056-09-000455
0001017673,DOVER MOTORSPORTS LLC,,,operating,7900.0,DE,2006-03-13,2005-12-31,https://www.sec.gov/Archives/edgar/data/1017673/000119312506052297/d10k.htm,790218,True,,27650.0,2005,54628,,kept,kept_unflagged_or_reason1,0001193125-06-052297
0001469207,"Smartag International, Inc.",,,operating,2080.0,NV,2011-11-15,2011-09-30,https://www.sec.gov/Archives/edgar/data/1469207/000130841111000102/form10-k.htm,1194257,True,,17457.0,2011,124927,,kept,kept_unflagged_or_reason1,0001308411-11-000102
0001156445,WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,,,operating,6513.0,,2011-04-29,2007-03-31,https://www.sec.gov/Archives/edgar/data/1156445/000108406711000071/wnchousingser9_10k-.htm,4421806,True,,43660.0,2007,78655,,kept,kept_unflagged_or_reason1,0001084067-11-000071
0001474735,GENERAC HOLDINGS INC.,GNRC,NYSE,operating,3621.0,DE,2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/1474735/000143774915003654/gnrc20141231_10k.htm,17820121,True,,47569.0,2014,125551,,kept,kept_unflagged_or_reason1,0001437749-15-003654
0001160479,Environmental Infrastructure Holdings Corp,,,operating,3470.0,DE,2010-04-15,2009-12-31,https://www.sec.gov/Archives/edgar/data/1160479/000114420410020645/v181263_10k.htm,876586,True,,25675.0,2009,79463,1.0,kept,kept_unflagged_or_reason1,0001144204-10-020645
0001476045,Chatham Lodging Trust,CLDT|CLDT-PA,NYSE|NYSE,operating,6798.0,MD,2016-02-29,2015-12-31,https://www.sec.gov/Archives/edgar/data/1476045/000147604516000096/cldt-20151231x10k.htm,16693368,True,,62242.0,2015,125660,,kept,kept_unflagged_or_reason1,0001476045-16-000096
0001628228,"OPTILEAF, INC.",,,operating,7372.0,FL,2017-04-14,2016-12-31,https://www.sec.gov/Archives/edgar/data/1628228/000121390017003745/f10k2016_optileafincorp.htm,1332058,True,,9673.0,2016,144397,,kept,kept_unflagged_or_reason1,0001213900-17-003745
0001645113,NovoCure Ltd,NVCR,Nasdaq,operating,3841.0,,2025-02-27,2024-12-31,https://www.sec.gov/Archives/edgar/data/1645113/000164511325000002/nvcr-20241231.htm,13161696,True,,67279.0,2024,146019,,kept,kept_unflagged_or_reason1,0001645113-25-000002
0000948426,COATES INTERNATIONAL LTD,,,operating,3510.0,NV,2014-03-31,2013-12-31,https://www.sec.gov/Archives/edgar/data/948426/000121390014001949/f10k2013_coatesinternational.htm,11569722,True,,45483.0,2013,50519,,kept,kept_unflagged_or_reason1,0001213900-14-001949
